teamid,win,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,riftHeraldKills,region
7699,1,0,0,1,1,1,0,7,1,1,4,0,eun1
7700,1,0,1,1,0,1,0,8,1,0,1,1,eun1
7701,0,1,0,0,0,0,1,1,0,0,2,1,eun1
7702,0,0,0,0,0,0,0,0,0,0,0,0,eun1
7703,1,1,1,1,0,1,1,8,1,0,2,2,eun1
7704,0,0,0,0,0,0,0,5,0,0,4,0,eun1
7705,1,1,1,1,1,1,1,7,1,1,1,1,eun1
7706,0,1,1,0,0,0,0,4,0,0,2,0,eun1
7707,1,0,0,1,1,1,1,11,3,1,3,1,eun1
7708,0,1,1,0,0,1,1,2,0,0,3,1,eun1
7709,1,0,0,1,1,0,0,11,3,1,1,0,eun1
7710,0,1,0,0,0,0,0,0,0,0,0,0,eun1
7711,1,0,1,0,1,1,1,5,0,1,4,1,eun1
7712,1,1,1,0,0,1,1,2,0,0,3,1,eun1
7713,0,0,0,0,0,0,0,1,0,0,0,0,eun1
7714,0,1,0,0,0,1,0,1,0,0,2,0,eun1
7715,1,0,1,0,0,0,1,5,0,0,0,1,eun1
7716,1,1,0,1,0,1,0,7,1,0,2,0,eun1
7717,0,0,1,0,0,0,0,1,0,0,0,0,eun1
7718,0,0,0,0,0,1,0,0,0,0,2,0,eun1
7719,1,1,1,1,1,0,1,8,1,1,1,2,eun1
7720,0,1,0,1,1,0,1,5,2,1,3,1,eun1
7721,1,0,1,0,0,1,0,10,3,2,4,1,eun1
7722,0,1,0,0,0,1,1,2,0,0,2,1,eun1
7723,1,0,1,1,1,0,0,11,3,2,4,0,eun1
7724,0,1,1,0,0,0,0,5,0,0,1,0,eun1
7725,1,0,0,1,0,1,1,10,2,0,4,1,eun1
7726,1,1,1,1,1,0,1,10,2,1,0,1,eun1
7727,0,0,0,0,0,1,0,0,0,0,4,0,eun1
7728,1,1,1,1,0,1,1,7,1,0,2,1,eun1
7729,0,0,0,0,0,0,0,1,0,0,0,0,eun1
7730,1,0,1,1,1,1,1,11,3,1,3,1,eun1
7731,0,1,0,0,0,0,0,3,0,0,1,0,eun1
7732,1,1,1,1,0,1,1,10,2,0,4,2,eun1
7733,0,0,0,0,0,0,0,1,0,0,0,0,eun1
7734,0,1,1,1,0,0,1,8,1,0,2,1,eun1
7735,1,0,0,0,1,1,0,9,1,2,3,0,eun1
7736,0,0,0,0,0,1,0,3,0,0,3,1,eun1
7737,1,1,1,1,1,0,1,9,1,1,1,1,eun1
7738,0,1,0,1,1,0,1,5,2,1,3,1,eun1
7739,1,0,1,0,0,1,0,10,3,2,4,1,eun1
7740,0,0,0,1,0,0,0,2,2,0,0,0,eun1
7741,1,1,1,0,0,0,0,4,1,0,0,0,eun1
7742,1,0,1,1,0,0,0,4,2,0,0,0,eun1
7743,0,1,0,0,0,0,0,2,1,0,0,0,eun1
7744,1,0,1,0,0,1,1,4,0,0,3,1,eun1
7745,0,1,0,0,0,0,0,2,0,0,0,0,eun1
7746,0,0,0,0,0,0,1,3,0,0,1,1,eun1
7747,1,1,1,1,1,1,0,5,1,1,2,1,eun1
7748,1,1,1,1,1,1,0,11,3,1,4,0,eun1
7749,0,0,0,0,0,0,1,4,0,0,1,1,eun1
7750,0,0,0,0,0,0,0,2,0,0,2,0,eun1
7751,1,1,1,1,1,1,1,10,3,2,3,2,eun1
7752,0,1,1,0,0,1,1,1,0,0,2,1,eun1
7753,1,0,0,1,1,0,0,9,2,1,2,0,eun1
7754,0,0,0,0,0,0,1,0,0,0,0,1,eun1
7755,1,1,1,1,1,1,0,8,1,1,3,0,eun1
7756,0,0,0,0,0,1,0,3,0,0,3,1,eun1
7757,1,1,1,1,1,0,1,9,1,1,1,1,eun1
7758,0,0,0,0,0,1,0,0,0,0,2,0,eun1
7759,1,1,1,1,0,0,0,8,3,0,3,0,eun1
7760,0,0,0,0,0,0,0,2,0,0,1,0,eun1
7761,1,1,1,1,1,1,1,9,1,1,2,1,eun1
7762,0,0,0,0,0,0,0,2,0,0,2,0,eun1
7763,1,1,1,1,1,1,1,10,3,2,3,2,eun1
7764,1,1,1,1,1,1,1,11,2,1,4,2,eun1
7765,0,0,0,0,0,0,0,0,0,0,0,0,eun1
7766,0,1,0,0,0,0,0,3,0,0,1,0,eun1
7767,1,0,1,1,1,1,1,9,1,1,3,1,eun1
7768,1,1,1,1,0,1,1,11,3,0,2,1,eun1
7769,0,0,0,0,0,0,0,0,0,0,0,0,eun1
7770,1,1,0,1,1,0,0,10,2,1,2,0,eun1
7771,0,0,1,0,0,1,1,4,0,0,2,2,eun1
7772,0,1,1,0,0,1,0,2,0,0,2,1,eun1
7773,1,0,0,1,1,0,1,9,2,1,2,1,eun1
7774,0,1,1,0,0,1,1,4,0,0,2,1,eun1
7775,1,0,0,1,1,0,0,7,1,1,1,1,eun1
7776,0,0,0,0,0,0,0,0,0,0,1,0,eun1
7777,1,1,1,1,0,1,1,10,1,0,2,2,eun1
7778,1,1,1,1,1,0,1,10,4,3,4,2,eun1
7779,0,0,0,0,0,1,0,3,0,0,2,0,eun1
7780,1,1,1,1,0,1,1,5,1,0,1,1,eun1
7781,0,0,0,0,0,0,0,0,0,0,0,0,eun1
7782,1,1,0,1,0,0,0,7,1,0,1,0,eun1
7783,0,0,1,0,0,1,1,4,0,0,3,2,eun1
7784,0,1,1,0,0,1,1,2,0,0,1,1,eun1
7785,1,0,0,1,1,0,0,9,1,1,2,1,eun1
7786,1,1,1,1,1,1,1,11,2,1,4,2,eun1
7787,0,0,0,0,0,0,0,0,0,0,0,0,eun1
7788,1,0,0,1,1,0,0,7,1,1,1,0,eun1
7789,0,1,1,0,0,1,1,4,0,0,2,2,eun1
7790,0,0,0,0,0,0,0,2,0,0,2,0,eun1
7791,1,1,1,1,1,1,1,7,1,1,2,1,eun1
7792,1,0,0,1,1,0,0,9,1,1,2,0,eun1
7793,0,1,1,0,0,1,1,3,0,0,2,1,eun1
7794,0,1,0,0,1,0,1,4,0,1,0,1,eun1
7795,1,0,1,1,0,1,0,8,1,0,4,0,eun1
7796,0,0,0,0,0,0,1,0,0,0,0,1,eun1
7797,1,1,1,1,1,1,0,8,1,1,3,0,eun1
7798,0,0,0,0,0,1,0,0,0,0,2,0,eun1
7799,1,1,1,1,1,0,1,8,1,1,1,2,eun1
7800,1,1,1,1,1,1,1,11,3,1,3,2,eun1
7801,0,0,0,0,0,0,0,1,0,0,0,0,eun1
7802,1,1,1,1,0,0,1,10,2,0,2,2,eun1
7803,0,0,0,0,0,1,0,1,0,0,2,0,eun1
7804,0,1,1,0,0,1,0,4,0,0,3,1,eun1
7805,1,0,0,1,0,0,1,7,1,0,1,1,eun1
7806,1,1,1,1,0,0,0,4,1,0,0,0,eun1
7807,0,0,0,0,0,0,0,0,0,0,0,0,eun1
7808,1,0,1,0,0,0,0,4,2,0,0,0,eun1
7809,0,1,0,1,0,0,0,3,2,0,0,0,eun1
7810,1,1,0,1,0,0,0,2,1,0,0,0,eun1
7811,0,0,1,0,0,0,0,2,1,0,0,0,eun1
7812,1,0,1,1,1,0,1,10,2,1,3,1,eun1
7813,0,1,0,0,0,1,0,0,0,0,1,0,eun1
7814,1,1,1,1,0,0,1,10,2,0,1,2,eun1
7815,0,0,0,0,0,1,0,0,0,0,1,0,eun1
7816,1,1,0,0,0,0,1,2,0,0,2,1,eun1
7817,0,0,1,0,0,1,0,1,0,0,1,0,eun1
7818,1,0,0,1,1,1,0,8,1,1,2,0,eun1
7819,0,1,1,0,0,0,1,3,0,0,1,1,eun1
7820,1,0,0,1,0,1,1,8,1,0,3,1,eun1
7821,0,1,1,0,1,0,0,4,0,1,2,1,eun1
7822,0,1,0,0,0,0,1,0,0,0,1,1,eun1
7823,1,0,1,0,0,1,0,3,0,0,2,0,eun1
7824,0,1,0,1,0,0,1,5,1,1,3,1,eun1
7825,1,0,1,0,1,1,0,9,2,1,3,0,eun1
7826,1,1,1,1,0,1,0,7,1,0,2,0,eun1
7827,0,0,0,0,0,0,1,1,0,0,0,1,eun1
7828,0,1,1,0,0,1,1,4,0,0,2,2,eun1
7829,1,0,0,1,1,0,0,11,3,2,3,0,eun1
7830,1,1,1,1,1,0,1,9,2,1,1,1,eun1
7831,0,0,0,0,0,1,0,0,0,0,3,0,eun1
7832,1,1,1,0,0,0,0,2,0,0,0,0,eun1
7833,0,0,0,0,0,0,0,0,0,0,0,0,eun1
7834,0,0,0,0,0,1,1,4,0,0,1,1,eun1
7835,1,1,1,1,1,0,0,7,1,1,3,0,eun1
7836,0,0,0,0,0,0,0,0,0,0,0,0,eun1
7837,1,1,1,1,0,1,1,6,1,0,1,1,eun1
7838,1,0,1,1,1,0,1,9,2,2,3,2,eun1
7839,0,1,0,0,0,1,0,5,0,0,2,0,eun1
7840,0,1,0,0,0,0,0,1,0,0,1,0,eun1
7841,1,0,1,1,1,1,1,10,4,2,4,2,eun1
7842,0,0,0,0,0,0,0,1,0,0,1,0,eun1
7843,1,1,1,1,1,1,1,10,2,1,3,2,eun1
7844,1,0,1,0,1,0,1,3,0,1,2,1,eun1
7845,0,1,0,0,0,1,0,1,0,0,1,0,eun1
7846,0,0,1,0,0,0,1,4,0,0,1,2,eun1
7847,1,1,0,0,1,1,0,5,0,1,4,0,eun1
7848,1,0,1,0,0,0,0,4,0,0,1,0,eun1
7849,0,1,0,0,0,1,1,3,0,0,2,1,eun1
7850,0,0,0,1,0,0,1,7,1,0,2,1,eun1
7851,1,1,1,0,1,1,0,7,1,2,3,0,eun1
7852,0,0,0,0,0,1,0,0,0,0,2,1,eun1
7853,1,1,1,1,1,0,1,10,3,1,2,1,eun1
7854,1,1,1,1,0,1,1,7,1,0,4,2,eun1
7855,0,0,0,0,0,0,0,1,0,0,0,0,eun1
7856,0,0,0,0,0,0,1,4,0,0,3,2,eun1
7857,1,1,1,1,1,1,0,7,1,1,1,0,eun1
7858,1,1,1,1,1,1,1,11,3,1,3,2,eun1
7859,0,0,0,0,0,0,0,1,0,0,0,0,eun1
7860,0,0,1,0,0,0,0,1,0,0,0,0,eun1
7861,1,1,0,0,0,1,1,4,0,0,2,1,eun1
7862,1,1,1,1,0,1,1,9,1,0,2,2,eun1
7863,0,0,0,0,0,0,0,0,0,0,0,0,eun1
7864,0,1,0,0,0,0,0,1,0,0,1,0,eun1
7865,1,0,1,1,1,1,1,11,3,1,2,2,eun1
7866,0,0,0,0,0,0,0,1,0,0,0,0,eun1
7867,1,1,1,1,0,1,1,10,2,0,3,2,eun1
7868,0,0,1,0,0,1,1,4,0,0,1,1,eun1
7869,1,1,0,1,1,0,0,11,2,1,2,0,eun1
7870,0,1,1,0,1,1,1,5,0,2,3,2,eun1
7871,1,0,0,1,0,0,0,6,2,0,3,0,eun1
7872,0,1,0,0,0,0,0,1,0,0,0,0,eun1
7873,1,0,1,1,1,1,1,10,3,1,2,2,eun1
7874,0,0,0,0,0,0,0,1,0,0,0,0,eun1
7875,1,1,1,1,1,1,1,10,2,1,4,1,eun1
7876,0,1,0,0,0,1,0,2,0,0,2,0,eun1
7877,1,0,1,1,1,0,1,8,1,1,3,1,eun1
7878,1,1,1,1,1,0,0,7,1,1,1,0,eun1
7879,0,0,0,0,0,1,1,2,0,0,4,1,eun1
7880,0,0,0,0,0,1,1,2,0,0,2,1,eun1
7881,1,1,1,1,1,0,0,9,1,1,1,0,eun1
7882,1,0,1,1,1,1,1,9,1,1,4,1,eun1
7883,0,1,0,0,0,0,0,4,0,0,0,0,eun1
7884,1,0,1,1,1,1,0,10,2,1,4,0,eun1
7885,0,1,0,0,0,0,0,3,0,0,0,0,eun1
7886,0,1,1,1,0,1,1,7,1,0,3,2,eun1
7887,1,0,0,0,1,0,0,6,1,1,2,0,eun1
7888,0,0,1,0,1,1,1,4,0,1,3,2,eun1
7889,1,1,0,1,0,0,0,7,1,1,2,0,eun1
7890,1,1,1,1,1,1,0,8,1,1,3,0,eun1
7891,0,0,0,0,0,0,0,1,0,0,0,0,eun1
7892,0,1,0,0,0,0,0,4,0,0,1,0,eun1
7893,1,0,1,1,1,1,1,8,1,2,4,1,eun1
7894,0,0,0,1,0,1,1,3,1,0,1,1,eun1
7895,1,1,1,0,0,0,0,4,0,0,2,0,eun1
7896,1,1,0,0,0,1,1,7,1,1,4,1,eun1
7897,0,0,1,1,1,0,0,8,2,1,1,1,eun1
7898,1,1,1,0,0,0,0,5,0,0,2,0,eun1
7899,0,0,0,0,0,1,1,1,0,0,1,1,eun1
7900,0,1,0,0,1,1,0,8,1,1,2,0,eun1
7901,1,0,1,1,0,0,1,11,2,0,3,2,eun1
7902,1,1,1,1,0,1,1,10,2,0,3,2,eun1
7903,0,0,0,0,0,0,0,1,0,0,0,0,eun1
7904,0,0,0,0,0,0,0,1,0,0,0,0,eun1
7905,1,1,1,1,0,1,0,6,1,0,2,0,eun1
7906,0,0,0,0,0,0,1,2,0,0,0,1,eun1
7907,1,1,1,1,1,1,0,8,1,1,4,1,eun1
7908,0,0,1,0,0,0,1,1,0,0,0,1,eun1
7909,1,1,0,0,0,1,0,2,0,0,3,0,eun1
7910,1,1,1,1,0,1,1,10,3,0,3,1,eun1
7911,0,0,0,0,1,0,0,4,0,2,2,0,eun1
7912,1,0,0,1,1,0,1,9,1,2,2,1,eun1
7913,0,1,1,0,0,1,0,7,0,0,3,0,eun1
7914,1,0,0,0,0,0,0,7,1,1,2,0,eun1
7915,0,1,1,1,1,1,0,10,2,1,3,0,eun1
7916,1,1,1,1,0,1,0,10,2,0,3,0,eun1
7917,0,0,0,0,0,0,0,0,0,0,0,0,eun1
7918,1,1,1,1,0,0,1,11,4,1,2,1,eun1
7919,0,0,0,0,1,1,0,1,0,1,2,0,eun1
7920,1,0,1,1,0,1,1,7,1,0,2,1,eun1
7921,0,1,0,0,0,0,0,0,0,0,0,0,eun1
7922,0,0,0,0,0,0,0,0,0,0,1,0,eun1
7923,1,1,1,0,0,1,0,1,0,0,1,0,eun1
7924,0,0,1,1,0,0,0,10,4,1,3,0,eun1
7925,1,1,0,0,1,1,1,6,2,2,4,1,eun1
7926,0,0,0,0,0,0,0,0,0,0,0,0,eun1
7927,1,1,1,0,0,1,0,2,0,0,2,0,eun1
7928,1,0,1,1,1,0,0,8,2,1,2,0,eun1
7929,0,1,0,0,0,1,1,4,0,0,2,1,eun1
7930,1,0,1,1,0,1,1,11,5,1,2,1,eun1
7931,0,1,0,0,1,0,0,5,0,1,2,0,eun1
7932,1,0,1,1,1,1,1,11,3,1,3,1,eun1
7933,0,1,0,0,0,0,0,3,0,0,1,0,eun1
7934,1,1,1,1,1,1,1,11,2,1,3,1,eun1
7935,0,0,0,0,0,0,0,2,0,0,1,0,eun1
7936,1,1,1,1,0,1,0,10,2,0,1,0,eun1
7937,0,0,0,0,0,0,0,0,0,0,0,0,eun1
7938,1,0,1,1,1,1,0,8,1,1,3,0,eun1
7939,0,1,0,0,0,0,1,3,0,0,2,1,eun1
7940,1,1,1,1,0,0,1,8,1,0,2,1,eun1
7941,0,0,0,0,0,1,0,1,0,0,1,0,eun1
7942,0,0,1,1,0,0,0,10,4,1,3,0,eun1
7943,1,1,0,0,1,1,1,6,2,2,4,1,eun1
7944,0,1,0,0,0,1,0,2,0,0,1,0,eun1
7945,1,0,1,1,1,0,1,10,2,1,3,2,eun1
7946,1,0,0,1,1,0,0,11,3,1,1,1,eun1
7947,0,1,1,0,0,1,1,2,0,0,3,1,eun1
7948,0,0,0,0,0,0,0,2,0,0,2,0,eun1
7949,1,1,1,1,1,1,1,10,3,2,3,2,eun1
7950,1,0,1,1,1,0,1,9,1,1,1,1,eun1
7951,0,1,0,0,0,1,0,4,0,0,3,0,eun1
7952,0,0,0,0,0,1,0,1,0,0,1,0,eun1
7953,1,1,1,1,1,0,1,9,1,1,3,1,eun1
7954,1,1,1,0,0,0,0,2,0,0,0,0,eun1
7955,0,0,0,0,0,0,0,1,0,0,0,0,eun1
7956,1,0,0,0,0,0,0,11,3,0,4,0,eun1
7957,0,1,1,1,1,1,1,6,2,1,2,1,eun1
7958,0,0,0,0,0,0,0,0,0,0,0,0,eun1
7959,1,1,1,1,0,1,0,10,1,0,2,0,eun1
7960,0,0,1,0,0,0,1,5,0,0,0,1,eun1
7961,1,1,0,1,1,1,0,7,1,1,5,0,eun1
7962,0,1,0,0,0,0,1,1,0,0,0,1,eun1
7963,1,0,1,0,0,1,0,5,0,0,3,0,eun1
7964,1,1,1,0,0,1,1,7,1,1,2,1,eun1
7965,0,0,0,1,1,0,0,4,1,1,4,1,eun1
7966,0,0,1,1,0,1,0,7,2,0,2,0,eun1
7967,1,1,0,0,1,0,0,7,1,1,3,0,eun1
7968,0,0,0,0,0,1,0,1,0,0,1,0,eun1
7969,1,1,1,1,0,0,1,10,2,0,3,1,eun1
7970,0,1,1,1,0,0,1,9,3,0,2,1,eun1
7971,1,0,0,0,1,1,0,11,4,1,3,0,eun1
7972,0,1,0,0,0,1,0,0,0,0,1,0,eun1
7973,1,0,1,0,0,0,0,2,0,0,1,0,eun1
7974,1,1,0,0,1,1,1,9,1,1,5,1,eun1
7975,0,0,1,1,0,0,0,5,1,1,0,0,eun1
7976,1,1,1,1,0,1,1,8,1,0,2,1,eun1
7977,0,0,0,0,0,0,0,1,0,0,0,0,eun1
7978,0,1,0,0,0,1,0,0,0,0,2,0,eun1
7979,1,0,1,1,1,0,1,8,1,2,3,2,eun1
7980,0,1,0,0,0,1,0,3,0,0,2,0,eun1
7981,1,0,1,1,1,0,1,9,2,1,2,1,eun1
7982,0,1,1,0,0,0,1,5,1,0,3,2,eun1
7983,1,0,0,1,1,1,0,10,2,2,2,0,eun1
7984,1,0,0,1,0,1,0,10,3,0,4,1,eun1
7985,0,1,1,0,0,0,1,2,0,0,0,1,eun1
7986,1,0,1,1,1,1,0,9,2,1,4,0,eun1
7987,0,1,0,0,0,0,1,4,0,0,0,2,eun1
7988,1,1,1,1,1,1,1,11,3,1,4,2,eun1
7989,0,0,0,0,0,0,0,2,0,0,0,0,eun1
7990,0,1,0,0,0,1,1,2,0,0,1,1,eun1
7991,1,0,1,0,1,0,0,4,0,1,2,0,eun1
7992,1,1,1,0,0,1,0,4,0,0,3,0,eun1
7993,0,0,0,0,0,0,1,2,0,0,0,1,eun1
7994,1,1,1,1,0,0,0,8,1,0,2,1,eun1
7995,0,0,0,0,0,1,1,1,0,0,1,1,eun1
7996,0,0,0,0,0,0,0,0,0,0,0,0,eun1
7997,1,1,1,0,0,1,1,5,0,0,2,1,eun1
7998,1,1,1,1,0,1,1,7,1,0,1,1,eun1
7999,0,0,0,0,0,0,0,0,0,0,0,0,eun1
8000,0,0,0,0,0,0,0,0,0,0,0,0,eun1
8001,1,1,1,1,0,1,1,8,1,0,1,1,eun1
8002,0,0,0,0,0,0,0,1,0,0,0,0,eun1
8003,1,1,1,1,0,1,1,10,2,0,3,2,eun1
8004,1,1,1,1,0,1,1,8,1,0,3,2,eun1
8005,0,0,0,0,0,0,0,0,0,0,0,0,eun1
8006,1,1,0,0,1,1,0,7,0,1,4,1,eun1
8007,0,0,1,0,0,0,1,2,0,0,0,1,eun1
8008,0,0,0,0,0,0,0,3,0,0,1,0,eun1
8009,1,1,1,1,0,1,1,9,2,0,3,1,eun1
8010,1,0,0,0,1,1,1,7,0,1,3,1,eun1
8011,0,1,1,0,0,0,0,1,0,0,0,0,eun1
8012,0,1,1,1,0,0,1,7,2,0,0,1,eun1
8013,1,0,0,0,1,1,0,7,1,2,5,0,eun1
8014,1,1,1,1,0,0,1,9,2,0,2,2,eun1
8015,0,0,0,0,0,1,0,0,0,0,1,0,eun1
8016,1,0,1,1,1,1,0,11,4,1,3,0,eun1
8017,0,1,0,0,0,0,0,0,0,0,1,0,eun1
8018,1,0,0,1,0,1,0,7,1,0,4,0,eun1
8019,0,1,1,0,0,0,0,4,0,0,0,0,eun1
8020,1,0,0,1,0,1,0,6,1,0,3,0,eun1
8021,0,1,1,0,1,0,1,5,0,1,1,1,eun1
8022,0,0,0,0,0,0,0,3,0,0,2,0,eun1
8023,1,1,1,1,1,1,0,7,1,1,1,0,eun1
8024,0,1,0,0,0,0,0,4,0,0,0,0,eun1
8025,1,0,1,1,1,1,1,9,2,1,4,2,eun1
8026,0,0,0,0,0,0,0,0,0,0,0,0,eun1
8027,1,1,1,1,0,1,1,10,2,0,3,1,eun1
8028,1,1,1,1,0,1,1,10,2,0,3,1,eun1
8029,0,0,0,0,0,0,0,0,0,0,0,0,eun1
8030,1,1,0,0,0,1,0,3,0,1,4,0,eun1
8031,0,0,1,1,1,0,1,7,1,1,0,1,eun1
8032,1,1,1,1,1,1,1,10,2,1,4,2,eun1
8033,0,0,0,0,0,0,0,2,0,0,0,0,eun1
8034,0,1,1,0,0,0,0,2,0,0,0,0,eun1
8035,1,0,0,1,1,1,1,9,2,1,3,1,eun1
8036,0,0,0,0,0,0,0,0,0,0,0,0,eun1
8037,1,1,1,1,0,0,1,5,1,0,0,1,eun1
8038,1,1,1,1,0,1,1,9,2,0,4,1,eun1
8039,0,0,0,0,1,0,0,4,0,1,1,1,eun1
8040,1,0,0,1,1,0,1,6,1,1,2,1,eun1
8041,0,1,1,0,0,1,0,3,0,0,2,0,eun1
8042,1,1,0,0,1,0,0,8,2,2,3,0,eun1
8043,0,0,1,1,0,1,1,6,1,0,1,2,eun1
8044,0,0,1,0,0,1,1,3,0,0,2,2,eun1
8045,1,1,0,1,1,0,0,10,2,1,2,0,eun1
8046,0,0,1,1,0,0,0,2,3,0,0,0,eun1
8047,1,1,0,0,0,0,0,4,2,0,0,0,eun1
8048,1,0,1,0,0,0,1,6,0,0,1,1,eun1
8049,0,1,0,0,0,1,0,2,0,0,1,0,eun1
8050,0,1,0,0,0,0,0,2,0,0,0,0,eun1
8051,1,0,1,1,0,1,1,11,3,0,3,2,eun1
8052,0,1,0,0,0,0,0,0,0,0,0,0,eun1
8053,1,0,1,1,0,1,1,9,1,0,4,2,eun1
8054,1,1,1,1,0,0,1,11,4,1,2,1,eun1
8055,0,0,0,0,1,1,0,1,0,1,2,0,eun1
8056,0,0,0,0,0,0,0,0,0,0,0,0,eun1
8057,1,1,1,1,0,1,1,5,1,0,1,1,eun1
8058,1,1,0,0,0,0,1,2,0,0,2,1,eun1
8059,0,0,1,0,0,1,0,1,0,0,1,0,eun1
8060,1,1,1,1,1,1,0,7,1,1,3,0,eun1
8061,0,0,0,0,0,0,0,3,0,0,1,0,eun1
8062,0,1,1,0,0,0,1,4,0,0,0,1,eun1
8063,1,0,0,1,1,1,0,9,3,1,4,0,eun1
8064,0,1,0,0,0,1,0,2,0,0,2,0,eun1
8065,1,0,1,1,1,0,1,10,2,1,1,2,eun1
8066,0,0,0,0,0,1,0,1,0,0,2,1,eun1
8067,1,1,1,1,1,0,1,11,2,1,1,1,eun1
8068,1,0,1,1,1,0,1,9,2,2,3,2,eun1
8069,0,1,0,0,0,1,0,5,0,0,2,0,eun1
8070,0,1,0,0,1,0,1,2,0,1,1,1,eun1
8071,1,0,1,1,0,1,0,10,2,0,4,1,eun1
8072,0,0,1,0,0,0,1,2,0,0,0,1,eun1
8073,1,1,0,0,0,1,0,4,0,0,2,0,eun1
8074,1,1,0,1,0,0,1,8,1,1,3,2,eun1
8075,0,0,1,0,1,1,0,3,0,1,2,0,eun1
8076,0,0,1,0,1,0,1,5,0,1,2,1,eun1
8077,1,1,0,1,0,1,0,7,1,1,3,0,eun1
8078,0,1,0,0,0,0,0,2,0,0,0,0,eun1
8079,1,0,1,1,0,1,0,10,1,0,4,0,eun1
8080,0,1,1,0,0,1,1,3,0,0,2,2,eun1
8081,1,0,0,1,0,0,0,8,1,0,1,0,eun1
8082,0,1,0,0,0,0,0,0,0,0,0,0,eun1
8083,1,0,1,0,0,1,1,5,0,0,3,1,eun1
8084,0,1,1,0,0,0,1,4,0,0,1,1,eun1
8085,1,0,0,1,1,1,0,7,2,1,4,0,eun1
8086,0,0,1,0,1,0,1,1,0,1,0,2,eun1
8087,1,1,0,1,0,1,0,11,2,0,4,0,eun1
8088,1,1,1,1,0,0,1,11,2,0,2,1,eun1
8089,0,0,0,0,0,1,0,1,0,0,1,0,eun1
8090,1,0,1,1,0,1,0,6,1,0,2,0,eun1
8091,0,1,0,0,0,0,0,1,0,0,0,0,eun1
8092,0,0,0,0,0,1,0,1,0,0,1,0,eun1
8093,1,1,1,1,0,0,0,9,2,0,2,0,eun1
8094,1,1,1,1,0,0,0,4,1,0,0,0,eun1
8095,0,0,0,0,0,0,0,0,0,0,0,0,eun1
8096,0,1,1,0,0,0,0,5,0,0,1,0,eun1
8097,1,0,0,1,1,1,0,10,1,1,4,0,eun1
8098,1,1,0,1,0,1,0,8,1,0,2,0,eun1
8099,0,0,1,0,1,0,1,3,0,1,2,1,eun1
8100,0,1,1,1,0,0,0,2,2,0,0,0,eun1
8101,1,0,0,0,0,0,0,4,1,0,0,0,eun1
8102,0,0,1,0,0,0,0,1,0,0,0,0,eun1
8103,1,1,0,1,0,0,0,4,1,0,0,0,eun1
8104,0,1,1,0,0,0,0,2,0,0,0,0,eun1
8105,1,0,0,1,0,0,0,4,3,0,0,0,eun1
8106,1,0,0,0,0,0,0,4,1,0,0,0,eun1
8107,0,1,1,1,0,0,0,2,2,0,0,0,eun1
8108,1,1,0,0,0,1,1,7,1,1,4,1,eun1
8109,0,0,1,1,1,0,0,8,2,1,1,1,eun1
8110,1,1,1,1,0,0,0,8,1,0,2,1,eun1
8111,0,0,0,0,0,1,1,1,0,0,1,1,eun1
8112,0,0,0,0,0,1,0,1,0,0,1,0,eun1
8113,1,1,1,1,1,0,0,9,2,1,3,0,eun1
8114,1,1,1,1,1,1,1,9,1,1,3,1,eun1
8115,0,0,0,0,0,0,0,0,0,0,0,0,eun1
8116,1,0,1,1,0,1,1,7,1,0,2,1,eun1
8117,0,1,0,0,0,0,0,0,0,0,0,0,eun1
8118,0,0,0,0,0,0,0,0,0,0,0,0,eun1
8119,1,1,1,1,0,1,1,7,1,0,1,1,eun1
8120,1,1,1,1,0,1,1,5,1,0,1,1,eun1
8121,0,0,0,0,0,0,0,0,0,0,0,0,eun1
8122,0,1,0,0,0,0,1,0,0,0,0,1,eun1
8123,1,0,1,0,0,1,0,3,0,0,2,0,eun1
8124,1,0,0,1,0,0,0,9,2,0,2,0,eun1
8125,0,1,1,0,0,1,1,1,0,0,1,2,eun1
8126,1,1,1,0,0,0,1,4,0,0,2,2,eun1
8127,0,0,0,0,0,1,0,3,0,0,1,0,eun1
8128,0,1,1,0,0,0,1,1,0,0,0,1,eun1
8129,1,0,0,0,0,1,0,2,0,0,3,1,eun1
8130,0,1,0,0,0,0,0,0,0,0,0,0,eun1
8131,1,0,1,0,0,1,1,3,0,0,2,1,eun1
8132,0,0,0,0,0,1,0,1,0,0,2,0,eun1
8133,1,1,1,1,1,0,1,10,2,1,1,1,eun1
8134,1,1,1,1,1,1,1,11,4,2,4,2,eun1
8135,0,0,0,0,0,0,0,6,1,1,3,0,eun1
8136,1,1,1,1,0,1,1,11,3,0,3,2,eun1
8137,0,0,0,0,0,0,0,0,0,0,0,0,eun1
8138,1,1,1,1,0,0,1,11,4,1,2,1,eun1
8139,0,0,0,0,1,1,0,1,0,1,2,0,eun1
8140,0,1,1,0,0,0,0,3,0,0,0,0,eun1
8141,1,0,0,0,0,0,1,1,0,0,0,1,eun1
8142,1,1,0,0,0,0,1,2,0,0,0,1,eun1
8143,0,0,1,1,0,0,0,3,1,0,0,1,eun1
8144,1,1,1,1,0,0,1,3,1,0,0,1,eun1
8145,0,0,0,0,0,0,0,1,0,0,0,0,eun1
8146,0,0,0,0,0,0,0,0,0,0,0,0,eun1
8147,1,1,1,1,0,0,1,3,1,0,0,1,eun1
